
0.918294, 0.000000, 0.942839, 1.213647, 1.262634, 1.309522, 0.000000, 1.208713, 0.000000, 0.000000, 1.070570, 0.000000, 0.000000, 1.339050, 0.000000, 1.233250, 0.000000, 1.934391, 1.693049, 1.391825, 1.711542, 1.792076, 1.492606, 1.405874, 1.459377, 1.527792, 2.153037, 0.000000, 
1.122250, 1.095850, 1.202359, 0.903927, 1.094683, 1.084016, 1.112985, 0.997392, 1.075047, 1.111457, 1.169408, 1.178745, 1.274452, 1.271857, 1.272498, 1.264108, 1.162823, 1.789944, 1.351932, 1.383331, 1.522613, 1.478764, 1.454481, 1.417684, 1.346786, 1.407549, 1.358174, 0.000000, 
1.131317, 1.113402, 1.147657, 1.102754, 1.079942, 1.010144, 1.083716, 1.117765, 1.116913, 1.112910, 1.140507, 1.151725, 1.145953, 1.230450, 1.277110, 1.230983, 1.216207, 1.388639, 1.306057, 1.353051, 1.420179, 1.521641, 1.410927, 1.297122, 1.318141, 1.369540, 1.243915, 0.000000, 
1.042221, 1.087183, 1.064809, 1.046922, 1.051753, 1.074103, 1.054995, 1.035945, 1.068022, 1.062575, 1.081197, 1.080986, 1.138579, 1.181865, 1.201499, 1.173645, 1.193968, 1.261591, 1.228461, 1.154541, 1.365489, 1.352932, 1.316262, 1.265618, 1.299659, 1.286227, 1.270315, 0.000000, 
1.060993, 1.055815, 1.058960, 1.047823, 1.037711, 1.051342, 0.959145, 1.083310, 1.079878, 1.072422, 1.040883, 1.113285, 1.128884, 1.143746, 1.194234, 1.167682, 1.202582, 1.204669, 1.148368, 1.270710, 1.273748, 1.348653, 1.279794, 1.277507, 1.286062, 1.232421, 1.244981, 0.000000, 
0.994014, 1.048780, 1.052646, 1.037670, 1.080154, 1.062204, 1.083532, 1.070589, 1.054325, 1.063706, 1.076847, 1.091491, 1.045060, 1.118348, 1.169002, 1.144544, 1.186856, 1.308628, 1.149341, 1.245384, 1.248730, 1.273960, 1.217729, 1.255377, 1.208972, 1.241163, 1.265714, 0.000000, 
1.051361, 1.002024, 1.054551, 1.027266, 1.051501, 1.038912, 1.024220, 1.048228, 1.027436, 1.049775, 1.085279, 1.077592, 1.104599, 1.084462, 1.166760, 1.123211, 1.107452, 1.199589, 1.280852, 1.032545, 1.234717, 1.172252, 1.255250, 1.220491, 1.205383, 1.239569, 1.185856, 0.000000, 
1.025947, 1.051567, 1.051895, 1.031950, 1.024044, 0.941345, 1.030469, 1.013417, 1.051102, 1.019121, 1.031203, 0.000000, 1.092925, 1.086618, 1.061920, 1.129801, 1.094478, 0.000000, 0.000000, 1.102432, 1.214380, 1.201142, 1.021123, 1.237587, 0.000000, 1.192580, 1.165371, 0.000000, 
1.050982, 1.010219, 1.012158, 0.000000, 1.026620, 1.014872, 0.933807, 1.001867, 1.032138, 1.047497, 1.053296, 0.000000, 1.085717, 0.000000, 1.174678, 1.115447, 1.126201, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.052312, 0.958448, 0.000000, 0.000000, 0.000000, 0.000000, 
